objectid;arrondissement;n_sq_evp;st_area(shape);st_perimeter(shape);geo_shape;geo_point_2d
773;15;100828;1783.933547959331;180.76271409180777;"{""coordinates"": [[[2.2957982028062243, 48.844850764953534], [2.295761318225825, 48.844807467292824], [2.2957376771095643, 48.84481620037088], [2.295592080637134, 48.84464899908763], [2.2956123767183167, 48.844639137423385], [2.295574365200134, 48.84459233722248], [2.2949263255234285, 48.84485265545371], [2.2951234661800366, 48.845082628502716], [2.2951443734318984, 48.845107492345754], [2.295180559648021, 48.845092784159824], [2.2951905634632768, 48.84508880404385], [2.2952031719673083, 48.84508366469998], [2.295228237059732, 48.84507373676544], [2.2953997782195295, 48.84500671376156], [2.295411431410818, 48.845002284664574], [2.2954380078278613, 48.84499183496085], [2.2956005001119246, 48.84492817146954], [2.2957662884470023, 48.84486307827997], [2.2957982028062243, 48.844850764953534]]], ""type"": ""Polygon""}";48.84485328383965, 2.29535429507114
967;12;101014;311.9875824467836;80.43623814270418;"{""coordinates"": [[[2.3924577930092057, 48.83835414997233], [2.3923936044679874, 48.83831284989511], [2.3923348476078767, 48.838350475731104], [2.3922655319716473, 48.83830324252693], [2.3920944236260464, 48.8384190050666], [2.3921936565169624, 48.838475538696564], [2.392174993367011, 48.8384914525106], [2.392233508216854, 48.83852414755384], [2.3924577930092057, 48.83835414997233]]], ""type"": ""Polygon""}";48.8384036501448, 2.392269818288036
1132;16;101173;477.8449931668122;123.48477781178228;"{""coordinates"": [[[2.289608788291084, 48.874622251984704], [2.2896394243636564, 48.874663223476844], [2.2896938860260065, 48.874737295444696], [2.289627155976214, 48.874788908441694], [2.2896233197502607, 48.874791875989956], [2.2896743238803063, 48.87482116176832], [2.2896762651898532, 48.87482227588186], [2.2896846161662823, 48.87482707126607], [2.289714078000703, 48.874844885788534], [2.2897183078927625, 48.87484744343546], [2.2897631355849875, 48.87487454849289], [2.2897744905805246, 48.87488141489276], [2.289775017966669, 48.87488173369096], [2.289763198330493, 48.87488984398184], [2.289762075275536, 48.87489061435038], [2.2897654932688676, 48.874890921520276], [2.289769042700882, 48.874892188168914], [2.289773595164229, 48.874894787298665], [2.289774167441647, 48.874895113558], [2.289773271417306, 48.87489573238538], [2.2897725887413434, 48.87489620318776], [2.289782591684946, 48.87490253634881], [2.289803439723357, 48.874915735578604], [2.2898208121990535, 48.87492215113027], [2.2898308002702077, 48.87493777530496], [2.2898821426930507, 48.8749212675838], [2.289882575436065, 48.87492112805479], [2.289925672524717, 48.87490727212669], [2.289944204917169, 48.87490131329425], [2.289944552669115, 48.87490170747029], [2.289948002272287, 48.87490619676457], [2.2899597716447335, 48.87490227169709], [2.2899654690394478, 48.8748873943945], [2.289965224729854, 48.87488711324988], [2.2899497044272454, 48.87486924838506], [2.2899417641995994, 48.87487212504832], [2.2899340190590767, 48.87486159187406], [2.2899217588036316, 48.87484491998485], [2.2899179775423306, 48.87484545694574], [2.2899165259410403, 48.87484452471027], [2.2898951048209133, 48.87483075821201], [2.2898942289992874, 48.87483019542423], [2.289895155724931, 48.87482952461615], [2.289902468990243, 48.874824232200226], [2.289900835665689, 48.87482282853046], [2.289750708706961, 48.87469373029951], [2.2898186392703126, 48.87464574690503], [2.2898076474872804, 48.874630644684096], [2.2897933237718275, 48.87462922327933], [2.289776627292746, 48.87460833591296], [2.2897850867275826, 48.874598376419875], [2.2898003584002686, 48.874593369552564], [2.2897777338322634, 48.87456508229722], [2.289775082363975, 48.87456125605069], [2.2897597962878895, 48.874565519972435], [2.28975159821596, 48.874555313255], [2.289695518295421, 48.87457341792468], [2.2896834110241966, 48.87456553349177], [2.289679194007394, 48.87456873171249], [2.289628160915416, 48.87460716446232], [2.289627585094636, 48.87460759812575], [2.28961201305928, 48.874619331171026], [2.289611226992134, 48.87461828596664], [2.289607147970352, 48.8746196629354], [2.2896081444697516, 48.874620973795395], [2.289608899883675, 48.8746221672094], [2.289608788291084, 48.874622251984704]]], ""type"": ""Polygon""}";48.874755270988445, 2.289765709767614
1184;17;101230;1045.9610457267408;241.28904193667424;"{""coordinates"": [[[2.3278079659700013, 48.89622329464685], [2.327771390659277, 48.89616078976825], [2.327837305502481, 48.89614402228322], [2.3278310706021093, 48.8961333672037], [2.327865396455161, 48.89612247033212], [2.3278639863631856, 48.89612044344173], [2.3279555870108624, 48.896090180045], [2.3279221529288074, 48.896044784434665], [2.3279793210320276, 48.896029451663665], [2.328040198624021, 48.89610091608981], [2.3281221402975687, 48.89607429098173], [2.3280982775695436, 48.89604164213988], [2.3281105118203844, 48.896037667431756], [2.328088687396549, 48.89600846632942], [2.32806292708963, 48.8959683415651], [2.3279842357220275, 48.89597490212858], [2.327906825438168, 48.895972772493174], [2.3279060883084703, 48.895981481881], [2.327893286753204, 48.89598101073704], [2.327891576058375, 48.89600121248428], [2.327848407942449, 48.89599962392024], [2.327850415878323, 48.8959773185305], [2.3276429113296233, 48.895971221823764], [2.327640736453727, 48.89599197764199], [2.327597839658045, 48.89599039860475], [2.3275995518421, 48.89597019596992], [2.32758361875704, 48.89596960918406], [2.3275249787470975, 48.89598041171404], [2.327585781154697, 48.896046133789284], [2.3276380578378535, 48.89602470149818], [2.3276503763276075, 48.89603796999801], [2.3276433973536, 48.896040787060265], [2.3276972680211228, 48.89611466297346], [2.3276599270691594, 48.89612973280752], [2.327641057161911, 48.89610940742612], [2.327599593105969, 48.89612604679077], [2.327598235548104, 48.8961384345135], [2.3276011308130817, 48.89616539893094], [2.3275641841475436, 48.89617834405386], [2.3275458617020104, 48.8961598815286], [2.327526954133315, 48.89615504043161], [2.327487895687136, 48.89617065185153], [2.3274556793713996, 48.89613459520785], [2.327322771080881, 48.89618782689397], [2.327249171675092, 48.896204467290666], [2.327283091772982, 48.89626235288991], [2.3273113766603357, 48.896310581388384], [2.3273268736725745, 48.89633700865253], [2.327370263935416, 48.89632596318846], [2.3273736468288333, 48.89633037896981], [2.327441488430019, 48.89631452454417], [2.3274332591462494, 48.89630009278714], [2.3275420835923555, 48.89627254885814], [2.3275463590364165, 48.89627935464628], [2.327617557648114, 48.89626315294718], [2.327658532339726, 48.896252729636295], [2.3276631853053265, 48.89625966524343], [2.3278079659700013, 48.89622329464685]]], ""type"": ""Polygon""}";48.896133129123506, 2.3276700863844413
1482;5;101561;1815.0026634839269;265.6414559854893;"{""coordinates"": [[[[2.3591027353974363, 48.84149691161523], [2.3591274048641715, 48.84144421521239], [2.359078012546223, 48.841433616013774], [2.3590005169853225, 48.841412906666115], [2.3590779481705835, 48.84128650059383], [2.359046438688023, 48.841277162764705], [2.3587228311275346, 48.841193552224496], [2.3586598141080155, 48.84118049649789], [2.3587040534977044, 48.841090841432155], [2.3586120831077713, 48.841070134267234], [2.3585320921053294, 48.84118747694952], [2.3582459583289066, 48.84111734604223], [2.3581259784458957, 48.841309518564266], [2.359066998838575, 48.84155818169819], [2.3591027353974363, 48.84149691161523]], [[2.3587354211832285, 48.84141556359655], [2.358764949815236, 48.841365189384234], [2.3589578737694934, 48.84141445889786], [2.358928346658501, 48.84146483316289], [2.3587354211832285, 48.84141556359655]]]], ""type"": ""MultiPolygon""}";48.841309581515084, 2.3586365394491224
2092;15;1136;461.7496663005571;98.26418403647494;"{""coordinates"": [[[2.2786724083339416, 48.83531340840093], [2.278319081184411, 48.835390500381976], [2.2784149343157245, 48.83557791045179], [2.2786478945642785, 48.83552854138435], [2.278585106835498, 48.83539716686576], [2.2787008449513864, 48.835370446507625], [2.2786724083339416, 48.83531340840093]]], ""type"": ""Polygon""}";48.835444912103085, 2.278503562734007
2190;7;26;1155.1613651079754;139.55229733437076;"{""coordinates"": [[[2.2996636262324888, 48.86091303729982], [2.2995404751446507, 48.861154073334966], [2.300131594451233, 48.86123449567151], [2.300202467831252, 48.861003657810066], [2.2996636262324888, 48.86091303729982]]], ""type"": ""Polygon""}";48.86107737630251, 2.299880490769737
230;11;100260;998.7522652551139;166.91427172866486;"{""coordinates"": [[[2.37819432107117, 48.863948851114145], [2.3775180884397207, 48.86362130518855], [2.3774690770060207, 48.863666883481464], [2.377449793911329, 48.8636582565034], [2.3774089615970846, 48.863695349745456], [2.3773928975062995, 48.86368780522583], [2.377350462675309, 48.863723824388906], [2.377480562070557, 48.86378738864266], [2.3774805365917837, 48.86378952085245], [2.3775929937904228, 48.86384233419753], [2.3776044033813406, 48.863833865963834], [2.3777264896778294, 48.86389205876227], [2.3777182850262357, 48.8639026751141], [2.377772891592574, 48.863929606561854], [2.377781032587044, 48.86392431938157], [2.3778372430416383, 48.86395232485912], [2.377843794300308, 48.863944897068365], [2.3779691242455883, 48.86400204075156], [2.3779625475491857, 48.86401159985894], [2.3780187581955277, 48.864039605249], [2.378073390515368, 48.86406440434702], [2.37819432107117, 48.863948851114145]]], ""type"": ""Polygon""}";48.86383720815167, 2.377779057099779
847;12;100897;208.50263253243182;62.968444759984;"{""coordinates"": [[[2.3840420276587673, 48.84370755770744], [2.3839721035598735, 48.84378018960989], [2.384213459399947, 48.84388155869022], [2.38430300938632, 48.8438179816769], [2.3840420276587673, 48.84370755770744]]], ""type"": ""Polygon""}";48.84379629694161, 2.3841330248317316
1189;8;101601;260.2078169688476;69.67538146936134;"{""coordinates"": [[[2.3189659033886167, 48.879873386459224], [2.318906255593244, 48.87986417428409], [2.318867073245986, 48.8799801742743], [2.3188992219725333, 48.87998504721358], [2.3189187351994915, 48.87998800552268], [2.3189164443834693, 48.879994578322744], [2.318970498877043, 48.880002761309974], [2.3189580840187114, 48.880038298068655], [2.3189845890369005, 48.88004411106035], [2.3191260641311424, 48.88000155790417], [2.319155920978763, 48.87991556958198], [2.319155921158743, 48.879914304218126], [2.3189624907586346, 48.87988420583637], [2.3189659033886167, 48.879873386459224]]], ""type"": ""Polygon""}";48.87995268168635, 2.319007541594899
1836;16;855;1455.873211622693;177.94356255122733;"{""coordinates"": [[[2.267699373103908, 48.84162672931908], [2.2676993765581517, 48.84162405910572], [2.267695121962117, 48.84162187906539], [2.2676764145429664, 48.841603812185106], [2.26799337025177, 48.84146292918588], [2.2678819755566453, 48.84135319325761], [2.267837669732162, 48.84137375154419], [2.2677050328862784, 48.84123070039702], [2.267262841260483, 48.84141787435], [2.2673241029250875, 48.841451493962424], [2.267424504097693, 48.84150642461881], [2.267474704192174, 48.84153378513405], [2.2673493732937047, 48.841647734266296], [2.2675604162314342, 48.841741794109886], [2.267699373103908, 48.84162672931908]]], ""type"": ""Polygon""}";48.84147354195887, 2.2676178021136115
1961;19;1645;365.47667636356954;78.64109125529957;"{""coordinates"": [[[2.36571241715536, 48.8844974231885], [2.365540733597865, 48.88450851955737], [2.365403153465724, 48.884517736083936], [2.3654516124844385, 48.88463221916225], [2.3654611304787223, 48.88465575103683], [2.365484029522876, 48.88471055597757], [2.365533665360172, 48.88468941952871], [2.3655615029634345, 48.88467690361697], [2.3655782292673275, 48.88466988486545], [2.365585632083912, 48.88466668111774], [2.365731935877747, 48.88460328117062], [2.36571241715536, 48.8844974231885]]], ""type"": ""Polygon""}";48.88458422743388, 2.3655679398523444
2056;10;698;616.7716909524815;91.98019282061642;"{""coordinates"": [[[2.3689433128015907, 48.87823300148893], [2.368914339093065, 48.87823160497813], [2.368874299253582, 48.87824686150869], [2.368851306995406, 48.878271809172674], [2.368824060174177, 48.87830511797313], [2.3688096065427997, 48.87835500415505], [2.368806220476348, 48.87838992175035], [2.368805377810873, 48.878404886687115], [2.368812222896284, 48.87844963755914], [2.3688386545391436, 48.87847414970817], [2.368895769136545, 48.87850743470933], [2.3689503214801526, 48.878530954720894], [2.3690108273952726, 48.8785378927311], [2.369069621568518, 48.878530920717964], [2.3691164621725322, 48.878490721023965], [2.36913858346944, 48.878435915404005], [2.3691240727909526, 48.878399246021594], [2.369113830237661, 48.87837290277457], [2.3691052934734156, 48.878349369934476], [2.369067769673311, 48.87830223874168], [2.3690268406935053, 48.878261571972274], [2.3690021199018623, 48.87824823048735], [2.3689774034691577, 48.8782412823715], [2.3689433128015907, 48.87823300148893]]], ""type"": ""Polygon""}";48.87839098566165, 2.368965958030627
2363;20;1110;236.87835548259233;61.7640136420641;"{""coordinates"": [[[2.397443177007765, 48.85528364582191], [2.3973734321995837, 48.85536391575703], [2.3973283520409043, 48.85541585809958], [2.397495367225316, 48.855475908641395], [2.3976127561007665, 48.855351071182746], [2.397443177007765, 48.85528364582191]]], ""type"": ""Polygon""}";48.85538098438917, 2.397469781381363
2681;8;187;112.19609154413175;53.007412534114486;"{""coordinates"": [[[2.308247494971337, 48.8660820382283], [2.308171864189887, 48.86612257355574], [2.3081650480531763, 48.86612587343328], [2.3081684523951758, 48.86613107335473], [2.3081744089427696, 48.86614322919427], [2.3081778109710998, 48.86615250404627], [2.3081803622460684, 48.86615953010802], [2.3081829094564457, 48.86617568992095], [2.308183752628437, 48.86619072469261], [2.308183742001097, 48.866208359039554], [2.3081811796605054, 48.86622023180521], [2.3081803244910337, 48.86622550063641], [2.3081879913216894, 48.86622732925887], [2.3082894237487035, 48.86625308106921], [2.3083122425374785, 48.86621609507315], [2.3083106736673296, 48.86621567230634], [2.3082859723819267, 48.86620922692035], [2.3082749002475085, 48.86620627332478], [2.3082723456502734, 48.86620226815489], [2.3082731994336285, 48.866199669478064], [2.3082766089066276, 48.86619791387114], [2.3082749121414605, 48.8661835109051], [2.3082715056923515, 48.86618308830952], [2.3082672460975857, 48.86618203393764], [2.3082638391497707, 48.86618041700525], [2.308259581363977, 48.866176762629536], [2.308258732037067, 48.866174303400946], [2.308255333384547, 48.866157792419784], [2.3082570396793263, 48.86615371744464], [2.308258745381105, 48.866151329642264], [2.30826215413625, 48.86614901193925], [2.3082672661481056, 48.86614746762652], [2.308263867129256, 48.86613334531052], [2.308258755484296, 48.86613250095778], [2.3082570532285764, 48.86613011234462], [2.3082596105089346, 48.86612631838753], [2.308289488475865, 48.86611258895313], [2.3082569068455427, 48.866086419388665], [2.308254407862791, 48.866087773752405], [2.308247494971337, 48.8660820382283]]], ""type"": ""Polygon""}";48.86617145972241, 2.308232822497139
1260;19;101300;610.0528727520758;126.44898045566121;"{""coordinates"": [[[2.3907436091816083, 48.88328437388346], [2.3907301424922043, 48.88329773768665], [2.3906950107204397, 48.88328159856329], [2.390672342177008, 48.88330312907406], [2.39075527278001, 48.883340509805286], [2.3907641653606717, 48.8833324350424], [2.3907905196097308, 48.88334402116094], [2.3907815585089853, 48.883352358180204], [2.3907937355731006, 48.88335784667402], [2.3907284452696858, 48.883422056358576], [2.3907921006384063, 48.88344992752407], [2.3908532973511485, 48.88338955958389], [2.390856660691227, 48.88338624109625], [2.3909770879013146, 48.8834388392735], [2.3910003335405925, 48.883416812517616], [2.390964505362277, 48.88340050805492], [2.391103409802985, 48.88326441630571], [2.391154358852727, 48.883214499315166], [2.391128698570321, 48.88320688732883], [2.3911298819884634, 48.883205388774755], [2.3911231718491126, 48.88320338512607], [2.390925857544942, 48.88314446850662], [2.3909190957856334, 48.88314244929519], [2.3909174436228717, 48.88314450124613], [2.3908919464376344, 48.88313717422499], [2.3907697023267462, 48.88325848106772], [2.3907436091816083, 48.88328437388346]]], ""type"": ""Polygon""}";48.883286490415834, 2.390914876711576
